i,global_step,source,reward,done,mask,grasp_penalty,action_absmax,action_saturation,gripper_action,gripper_label,action_dx,action_dy,action_dz,action_dr,action_dp,action_dyaw,action_dx_mm,action_dy_mm,action_dz_mm,action_dr_deg,action_dp_deg,action_dyaw_deg,saved_available,saved_dx,saved_dy,saved_dz,saved_dr,saved_dp,saved_dyaw,saved_dx_mm,saved_dy_mm,saved_dz_mm,saved_dr_deg,saved_dp_deg,saved_dyaw_deg,saved_minus_action_norm_absmax,saved_minus_action_norm_l2,saved_minus_action_pos_l2_mm,saved_minus_action_rot_l2_deg,live_available,live_dx,live_dy,live_dz,live_dr,live_dp,live_dyaw,live_dx_mm,live_dy_mm,live_dz_mm,live_dr_deg,live_dp_deg,live_dyaw_deg,live_minus_action_norm_absmax,live_minus_action_norm_l2,live_minus_action_pos_l2_mm,live_minus_action_rot_l2_deg,live_minus_saved_norm_absmax,live_minus_saved_norm_l2,live_minus_saved_pos_l2_mm,live_minus_saved_rot_l2_deg,saved_gripper_before,saved_gripper_after,live_gripper_before,live_gripper_after,env_mapped_hw,env_reason,env_feedback_before,env_mem_before,env_mem_after,critic_q_mean,critic_q_min,grasp_q_selected
169,169,actor,0.0,False,1.0,0.0,0.2954365015029907,False,0.0,hold(0),0.12427995353937149,0.24564875662326813,-0.2954365015029907,-0.15115118026733398,0.21090266108512878,0.24185748398303986,2.4855988025665283,4.912975311279297,-5.9087300300598145,-0.3464129567146301,0.48335328698158264,0.5542964935302734,True,0.034971535205841064,-0.03347247838973999,-0.0071808695793151855,-0.18533603847026825,0.12560254335403442,-0.1098146140575409,0.6994307041168213,-0.6694495677947998,-0.1436173915863037,-0.4247589111328125,0.28785982728004456,-0.2516765296459198,0.35167211294174194,0.5487203001976013,8.221336364746094,0.8330355882644653,True,0.10038837790489197,-0.045383721590042114,-0.03617629408836365,-0.12200860679149628,0.07801239937543869,-8.303896902361885e-05,2.007767677307129,-0.9076744318008423,-0.723525881767273,-0.2796230912208557,0.17879123985767365,-0.0001903112861327827,0.29103249311447144,0.4790938198566437,7.809905529022217,0.6361403465270996,0.10973157733678818,0.1535518765449524,1.4507895708084106,0.31017038226127625,76.8740005493164,71.86424255371094,80.86566925048828,80.8795166015625,,,,,,-0.38402092456817627,-0.6045345067977905,1.589430570602417
170,170,actor,0.0,False,1.0,0.0,0.2926422357559204,False,0.0,hold(0),0.14758320152759552,0.2926422357559204,0.1583942472934723,-0.23489075899124146,-0.18516656756401062,0.23517785966396332,2.9516639709472656,5.852844715118408,3.1678848266601562,-0.5383298993110657,-0.42437049746513367,0.538987934589386,True,0.031610578298568726,-0.03135651350021362,-0.11721700429916382,-0.23339655995368958,0.06821761280298233,-0.00010077968909172341,0.6322115659713745,-0.6271302700042725,-2.3443400859832764,-0.5349054932594299,0.1563432365655899,-0.00023097002122085541,0.32399874925613403,0.5603107810020447,8.817854881286621,0.7924626469612122,True,0.006537884473800659,0.13433322310447693,-0.058575719594955444,-0.01742333360016346,0.07626316696405411,0.12743042409420013,0.13075768947601318,2.686664581298828,-1.1715143918991089,-0.03993133455514908,0.17478229105472565,0.29204902052879333,0.26142972707748413,0.4682719111442566,6.067338466644287,0.8175353407859802,0.21597322821617126,0.30739861726760864,3.5508041381835938,0.5751234292984009,71.86424255371094,65.17899322509766,80.8795166015625,80.8795166015625,,,,,,-0.2064078152179718,-0.2664862871170044,1.6333080530166626
171,171,actor,0.0,False,1.0,0.0,0.2997909188270569,False,0.0,hold(0),0.272306889295578,0.1634243130683899,-0.22336114943027496,-0.10587490350008011,-0.2997909188270569,-0.11992409825325012,5.44613790512085,3.2684860229492188,-4.467222690582275,-0.24264739453792572,-0.6870701909065247,-0.27484574913978577,True,-0.02451092004776001,0.15659481287002563,-0.1271970570087433,0.10359334945678711,0.09537700563669205,0.1726820021867752,-0.4902184009552002,3.1318962574005127,-2.543941020965576,0.23741847276687622,0.2185879796743393,0.3957580029964447,0.39516791701316833,0.618908703327179,6.241633892059326,1.2249037027359009,True,0.05869939923286438,0.1651376485824585,0.074758380651474,-0.11382601410150528,-0.1505005955696106,0.06898657232522964,1.1739879846572876,3.30275297164917,1.49516761302948,-0.2608700096607208,-0.34492191672325134,0.15810558199882507,0.29811954498291016,0.43879884481430054,7.33502197265625,0.5521270632743835,0.24587759375572205,0.4077531695365906,4.371861457824707,0.7888684272766113,65.17899322509766,55.356842041015625,80.8795166015625,80.86566925048828,,,,,,0.048939771950244904,-0.2028011530637741,1.6500905752182007
172,172,actor,0.0,False,1.0,0.0,0.261012464761734,False,0.0,hold(0),0.16229885816574097,0.261012464761734,-0.026019467040896416,-0.14167359471321106,-0.028163567185401917,-0.15041133761405945,3.2459769248962402,5.220249176025391,-0.5203893780708313,-0.3246919810771942,-0.064546138048172,-0.3447173535823822,True,0.03226250410079956,0.05949139595031738,0.00170096755027771,-0.014638465829193592,-0.06504465639591217,-0.043510496616363525,0.6452500820159912,1.1898279190063477,0.0340193510055542,-0.03354889154434204,-0.1490713655948639,-0.09971869736909866,0.20152106881141663,0.29532110691070557,4.828607082366943,0.3897860050201416,True,0.17997771501541138,0.017867237329483032,0.08988752961158752,-0.04364833980798721,-0.26362186670303345,-0.06762656569480896,3.5995543003082275,0.35734474658966064,1.7977505922317505,-0.10003462433815002,-0.6041768193244934,-0.15498866140842438,0.24314522743225098,0.3804858326911926,5.398761749267578,0.6145479083061218,0.19857721030712128,0.2686731815338135,3.540012836456299,0.463245153427124,55.356842041015625,45.609439849853516,80.86566925048828,80.86566925048828,,,,,,-0.2398967444896698,-0.28945931792259216,1.9063072204589844
173,173,actor,0.0,False,1.0,0.0,0.26483577489852905,False,0.0,hold(0),0.028022773563861847,0.2080506682395935,-0.0547185018658638,-0.10460202395915985,-0.2545662820339203,-0.26483577489852905,0.5604554414749146,4.161013126373291,-1.0943700075149536,-0.23973016440868378,-0.5834228992462158,-0.6069588661193848,True,0.12352913618087769,0.08206963539123535,-0.04363507032394409,-0.024590754881501198,-0.12144549936056137,-0.1522809863090515,2.4705827236175537,1.641392707824707,-0.8727014064788818,-0.05635785683989525,-0.27833256125450134,-0.34900233149528503,0.13312077522277832,0.248811274766922,3.1695759296417236,0.43959879875183105,True,-0.017157942056655884,0.0744946300983429,-0.1001402735710144,-0.07703568041324615,0.1014944389462471,-0.07164745777845383,-0.3431588411331177,1.489892601966858,-2.002805471420288,-0.17655277252197266,0.2326081246137619,-0.16420386731624603,0.3560607135295868,0.43220654129981995,2.962542772293091,0.9305535554885864,0.22293993830680847,0.28635209798812866,3.0359890460968018,0.5564689040184021,45.609439849853516,36.67879867553711,80.86566925048828,80.86566925048828,,,,,,-0.41852638125419617,-0.6343356370925903,1.0256375074386597
174,174,actor,0.0,False,1.0,-0.02,0.2579893171787262,False,-1.0,close(-1),0.04188863933086395,-0.06789817661046982,-0.21427737176418304,-0.2579893171787262,-0.04832710698246956,-0.02225625328719616,0.837772786617279,-1.3579635620117188,-4.285547256469727,-0.5912679433822632,-0.11075756698846817,-0.05100757256150246,True,0.004342943429946899,0.06197541952133179,-0.04087090492248535,-0.12482311576604843,0.03566926717758179,-0.04788289591670036,0.08685886859893799,1.2395083904266357,-0.817418098449707,-0.2860735058784485,0.08174793422222137,-0.1097395047545433,0.1734064668416977,0.27164679765701294,4.397573471069336,0.3655836880207062,True,-0.03658682107925415,0.1452513039112091,-0.04920735955238342,-0.010306833311915398,-0.041274480521678925,-0.13446694612503052,-0.731736421585083,2.9050259590148926,-0.9841471910476685,-0.023621520027518272,-0.09459413588047028,-0.3081755042076111,0.24768248200416565,0.3909306824207306,5.615664482116699,0.6233931183815002,0.11451628059148788,0.18764522671699524,1.8632889986038208,0.37330204248428345,36.67879867553711,29.354564666748047,80.86566925048828,80.43756103515625,,,,,,-0.3201671838760376,-0.3281649351119995,0.2410758137702942
175,175,actor,0.0,False,1.0,0.0,0.2999933660030365,False,0.0,hold(0),-0.05683356150984764,-0.2823810875415802,0.2999933660030365,-0.2018735706806183,-0.2360326498746872,-0.07215208560228348,-1.1366711854934692,-5.6476216316223145,5.9998674392700195,-0.46266016364097595,-0.5409469604492188,-0.16536039113998413,True,-0.07359683513641357,0.03180205821990967,-0.01939833164215088,-0.043768320232629776,-0.08646541833877563,-0.07797747105360031,-1.4719367027282715,0.6360411643981934,-0.3879666328430176,-0.1003095954656601,-0.19816412031650543,-0.1787111908197403,0.3193916976451874,0.49840208888053894,8.966673851013184,0.4989751875400543,True,0.075598806142807,-0.11796429753303528,0.026544183492660522,-0.1869959831237793,-0.11804515868425369,0.055519334971904755,1.5119761228561401,-2.359285831451416,0.5308836698532104,-0.4285632073879242,-0.2705395817756653,0.12724094092845917,0.273449182510376,0.3870246112346649,6.90928840637207,0.3998728394508362,0.14976635575294495,0.29348400235176086,4.326662540435791,0.4545275866985321,29.354564666748047,22.666234970092773,80.43756103515625,77.883544921875,,,,,,-1.0437771081924438,-1.2293643951416016,1.1808373928070068
176,176,actor,0.0,False,1.0,0.0,0.29405471682548523,False,0.0,hold(0),0.2738582193851471,0.29405471682548523,0.2427762895822525,-0.2558395266532898,-0.2881586253643036,-0.1608157455921173,5.477164268493652,5.881094455718994,4.855525493621826,-0.5863409638404846,-0.6604108810424805,-0.3685625493526459,True,0.06010010838508606,-0.14218240976333618,0.015557557344436646,-0.12675927579402924,-0.03676070272922516,-0.04086901992559433,1.2020021677017212,-2.8436481952667236,0.3111511468887329,-0.2905108630657196,-0.08424931764602661,-0.09366488456726074,0.4362371265888214,0.617959201335907,10.726112365722656,0.7035952806472778,True,-0.1257769763469696,-0.1343078911304474,-0.06837844848632812,-0.15564298629760742,0.1831614375114441,-0.06734121590852737,-2.5155396461486816,-2.686157703399658,-1.3675689697265625,-0.3567074239253998,0.4197750687599182,-0.15433469414710999,0.4713200628757477,0.8251906037330627,13.266801834106445,1.124911904335022,0.21992214024066925,0.3025861084461212,4.08203649520874,0.5119603276252747,22.666234970092773,18.264541625976562,77.883544921875,72.77676391601562,,,,,,-0.6383083462715149,-0.7099915146827698,1.0297789573669434
177,177,actor,0.0,False,1.0,0.0,0.2819230854511261,False,0.0,hold(0),0.21455146372318268,-0.09123995900154114,-0.2653927505016327,-0.04348529875278473,-0.2819230854511261,-0.26591742038726807,4.29102897644043,-1.8247990608215332,-5.307855129241943,-0.0996609553694725,-0.6461200714111328,-0.6094378232955933,True,0.003413856029510498,-0.04983246326446533,0.05774050951004028,-0.04970528185367584,-0.036649055778980255,-0.031592030078172684,0.06827712059020996,-0.9966492652893066,1.1548101902008057,-0.11391609907150269,-0.08399344235658646,-0.07240359485149384,0.323133260011673,0.5155726671218872,7.764245510101318,0.7775572538375854,True,0.10391250252723694,0.06658658385276794,0.08267462253570557,-0.11397520452737808,-0.17935238778591156,-0.04232870042324066,2.078249931335449,1.3317316770553589,1.6534924507141113,-0.26121190190315247,-0.4110453724861145,-0.09701022505760193,0.34806737303733826,0.4730566143989563,7.957414150238037,0.5864647030830383,0.1427033245563507,0.22110001742839813,3.1160929203033447,0.3595336973667145,18.264541625976562,17.740427017211914,72.77676391601562,65.0451431274414,,,,,,-0.4386315941810608,-1.148423194885254,1.2152049541473389
178,178,actor,0.0,False,1.0,0.0,0.28101056814193726,False,0.0,hold(0),0.2576709985733032,0.20826806128025055,0.13331201672554016,-0.28101056814193726,0.23057247698307037,-0.11779462546110153,5.1534199714660645,4.165361404418945,2.6662402153015137,-0.6440287828445435,0.5284331440925598,-0.26996538043022156,True,0.06610900163650513,0.03563612699508667,-1.1920928955078125e-05,-0.14682409167289734,-0.06775299459695816,-0.0777113065123558,1.3221800327301025,0.7127225399017334,-0.0002384185791015625,-0.3364960253238678,-0.15527842938899994,-0.17810119688510895,0.29832547903060913,0.43918541073799133,5.805964469909668,0.7552991509437561,True,0.1366354525089264,0.36624670028686523,0.05970075726509094,0.2912793755531311,-0.15035048127174377,-0.14231808483600616,2.7327089309692383,7.324934005737305,1.1940151453018188,0.6675631403923035,-0.3445779085159302,-0.3261689841747284,0.5722899436950684,0.7198923230171204,4.24384069442749,1.5765724182128906,0.43810346722602844,0.5663691163063049,6.865651607513428,1.0324209928512573,17.740427017211914,17.755205154418945,65.0451431274414,54.9992561340332,,,,,,-0.6440503597259521,-0.7844727039337158,0.5319265127182007
179,179,actor,0.0,False,1.0,0.0,0.2511121928691864,False,0.0,hold(0),0.07711200416088104,0.08482012152671814,0.22366265952587128,-0.2511121928691864,0.03742586448788643,-0.22043602168560028,1.542240023612976,1.6964024305343628,4.47325325012207,-0.5755066871643066,0.0857737585902214,-0.5052021145820618,True,0.06929188966751099,0.01408308744430542,-0.019916892051696777,-0.014107261784374714,-0.026936590671539307,-0.046319298446178436,1.3858377933502197,0.2816617488861084,-0.39833784103393555,-0.03233145922422409,-0.061734117567539215,-0.10615599900484085,0.24357955157756805,0.3937338888645172,5.075268745422363,0.6899534463882446,True,-0.0014439225196838379,-0.016877800226211548,-0.053526461124420166,-0.0600564181804657,0.153112530708313,0.029972821474075317,-0.028878450393676758,-0.33755600452423096,-1.0705292224884033,-0.13763916492462158,0.3509080410003662,0.0686926394701004,0.27718913555145264,0.45380347967147827,6.110558032989502,0.7690119743347168,0.1800491213798523,0.21781007945537567,1.684248924255371,0.46036431193351746,17.755205154418945,17.79953384399414,54.9992561340332,42.87345504760742,,,,,,-0.5849782228469849,-0.7187187671661377,0.869004487991333
180,180,actor,0.0,False,1.0,0.0,0.2972257435321808,False,0.0,hold(0),0.22442899644374847,0.25998052954673767,0.2972257435321808,-0.2667018473148346,-0.23273329436779022,-0.10964267700910568,4.488579750061035,5.199610233306885,5.944514751434326,-0.6112355589866638,-0.5333853960037231,-0.2512825131416321,True,0.04004910588264465,0.0759124755859375,0.03521069884300232,0.007267375010997057,0.07690345495939255,-0.0661364421248436,0.8009821176528931,1.51824951171875,0.7042139768600464,0.01665559597313404,0.17624972760677338,-0.1515735536813736,0.3096367418766022,0.5561975836753845,7.389962673187256,0.9527703523635864,True,0.047110021114349365,-0.023686885833740234,0.06249621510505676,-0.2339765727519989,0.029676053673028946,-0.15980997681617737,0.9422004222869873,-0.4737377166748047,1.2499243021011353,-0.5362347364425659,0.06801249831914902,-0.3662574589252472,0.2836674153804779,0.4893399178981781,8.17330265045166,0.6168661117553711,0.24124394357204437,0.2826980650424957,2.070206642150879,0.6029031872749329,17.79953384399414,17.79953384399414,42.87345504760742,31.86081886291504,,,,,,-0.7622110247612,-0.8503369092941284,1.0091419219970703
181,181,actor,0.0,False,1.0,0.0,0.2948639392852783,False,0.0,hold(0),0.23182961344718933,-0.0006152442656457424,-0.18014368414878845,-0.2948639392852783,0.21150803565979004,-0.04933304712176323,4.636592388153076,-0.012304885312914848,-3.6028735637664795,-0.6757782697677612,0.4847407042980194,-0.1130630150437355,True,0.07506310939788818,0.0553622841835022,0.11201426386833191,-0.30451446771621704,-0.19209635257720947,-0.06124124303460121,1.5012621879577637,1.107245683670044,2.2402853965759277,-0.6978957056999207,-0.4402523934841156,-0.14035457372665405,0.4036043882369995,0.5255444049835205,6.725042343139648,0.9256598353385925,True,0.11256188154220581,0.239427387714386,0.16919970512390137,-0.020625248551368713,-0.24574294686317444,0.03163435682654381,2.251237630844116,4.788547515869141,3.3839941024780273,-0.047269582748413086,-0.5632013082504272,0.07250060141086578,0.4572509825229645,0.6962234377861023,8.806498527526855,1.2359771728515625,0.2838892340660095,0.3614598512649536,3.9271514415740967,0.6955128908157349,17.79953384399414,17.79953384399414,31.86081886291504,23.781116485595703,,,,,,-0.6906816959381104,-1.063054084777832,0.7650108337402344
182,182,actor,0.0,False,1.0,0.0,0.2568895220756531,False,0.0,hold(0),0.24514645338058472,-0.02104676142334938,-0.2568895220756531,-0.23312434554100037,-0.07300697267055511,-0.23981542885303497,4.902929306030273,-0.4209352135658264,-5.137790679931641,-0.5342816114425659,-0.167319655418396,-0.5496164560317993,True,0.11232569813728333,0.16635507345199585,0.04765242338180542,0.09809216111898422,-0.11973883211612701,0.01469327136874199,2.246513843536377,3.327101469039917,0.9530484676361084,0.2248106598854065,-0.27442115545272827,0.03367449715733528,0.3312165141105652,0.5675998330116272,7.629065036773682,0.9632861614227295,True,0.1395493745803833,0.006178766489028931,0.01972094178199768,0.025064771994948387,-0.07931830734014511,-0.017555734142661095,2.790987491607666,0.12357532978057861,0.3944188356399536,0.05744422227144241,-0.18178415298461914,-0.040234774351119995,0.27661046385765076,0.4522235691547394,5.946606636047363,0.7809086441993713,0.16017630696296692,0.18757547438144684,3.2971346378326416,0.20507492125034332,17.79953384399414,17.79953384399414,23.781116485595703,18.03583335876465,,,,,,-0.6357988119125366,-0.7222251296043396,1.4057825803756714
183,183,actor,0.0,False,1.0,0.0,0.28072667121887207,False,0.0,hold(0),0.26918110251426697,0.28072667121887207,-0.2783142626285553,-0.20373204350471497,0.2678641676902771,0.12752509117126465,5.383621692657471,5.614532947540283,-5.566285133361816,-0.4669193923473358,0.6138994097709656,0.29226598143577576,True,0.06631389260292053,-0.020185112953186035,-0.06928667426109314,-0.0015982025070115924,0.07348501682281494,-0.03602033481001854,1.3262778520584106,-0.4037022590637207,-1.3857334852218628,-0.003662810195237398,0.16841523349285126,-0.08255252987146378,0.3009117841720581,0.5298905372619629,8.376049041748047,0.7440106272697449,True,0.021798908710479736,-0.044539570808410645,-0.1829303801059723,-0.1673346608877182,0.1115698516368866,-0.09314955025911331,0.4359781742095947,-0.8907914161682129,-3.6586074829101562,-0.3835027813911438,0.2556992471218109,-0.2134830355644226,0.3252662420272827,0.5005438327789307,8.392714500427246,0.625338077545166,0.16573645174503326,0.21834008395671844,2.4891457557678223,0.41114434599876404,17.79953384399414,17.79953384399414,18.03583335876465,17.755205154418945,,,,,,-0.8347601890563965,-0.9834094643592834,1.0467174053192139
184,184,vr,0.0,False,1.0,0.0,0.12380382418632507,False,0.0,hold(0),0.0019960105419158936,0.003826618194580078,-0.12231394648551941,-0.12380382418632507,0.09199769049882889,-0.07986923307180405,0.03992021083831787,0.07653236389160156,-2.4462790489196777,-0.2837374210357666,0.21084317564964294,-0.18304678797721863,True,0.0019960105419158936,0.003826618194580078,-0.12231394648551941,-0.12380382418632507,0.09199769049882889,-0.07986923307180405,0.03992021083831787,0.07653236389160156,-2.4462790489196777,-0.2837374210357666,0.21084317564964294,-0.18304678797721863,0.0,0.0,0.0,0.0,True,0.09008124470710754,0.15973448753356934,-0.1023612916469574,-0.037251729518175125,0.09844458103179932,0.055621977895498276,1.8016248941421509,3.1946897506713867,-2.0472259521484375,-0.08537467569112778,0.22561834752559662,0.12747618556022644,0.15590786933898926,0.2415679544210434,3.6035749912261963,0.3687690496444702,0.15590786933898926,0.2415679544210434,3.6035749912261963,0.3687690496444702,17.79953384399414,17.755205154418945,17.755205154418945,17.784757614135742,,,,,,-1.1277467012405396,-1.6258885860443115,0.938990592956543
185,185,vr,0.0,False,1.0,0.0,0.19262884557247162,False,0.0,hold(0),-0.06147921085357666,-0.03199875354766846,-0.12422129511833191,-0.09564258903265,0.19262884557247162,-0.015911366790533066,-1.2295842170715332,-0.6399750709533691,-2.4844260215759277,-0.2191966474056244,0.44147276878356934,-0.036466166377067566,True,-0.06147921085357666,-0.03199875354766846,-0.12422129511833191,-0.09564272314310074,0.19262880086898804,-0.015911437571048737,-1.2295842170715332,-0.6399750709533691,-2.4844260215759277,-0.21919696033000946,0.4414726793766022,-0.0364663265645504,1.341104507446289e-07,1.5809457920568093e-07,0.0,3.623260340646084e-07,True,0.141279399394989,0.0019729137420654297,-0.009313970804214478,-0.09702249616384506,-0.06829140335321426,0.09696885198354721,2.8255879878997803,0.039458274841308594,-0.18627941608428955,-0.22235918045043945,-0.15651236474514008,0.22223623096942902,0.2609202563762665,0.36917755007743835,4.710363864898682,0.6515544056892395,0.2609201967716217,0.36917752027511597,4.710363864898682,0.6515544056892395,17.755205154418945,17.718257904052734,17.784757614135742,17.806921005249023,,,,,,-1.0307765007019043,-1.4826295375823975,0.9702236652374268
186,186,vr,0.0,False,1.0,0.0,0.037457048892974854,False,0.0,hold(0),-0.037457048892974854,-0.02136826515197754,0.020156800746917725,0.007066010031849146,-0.008729871362447739,0.0047735795378685,-0.7491409778594971,-0.4273653030395508,0.4031360149383545,0.01619410142302513,-0.020007390528917313,0.01094023697078228,True,-0.037457048892974854,-0.02136826515197754,0.020156800746917725,0.007066142279654741,-0.008729827590286732,0.004773649387061596,-0.7491409778594971,-0.4273653030395508,0.4031360149383545,0.016194405034184456,-0.020007288083434105,0.010940397158265114,1.3224780559539795e-07,1.5583451329348463e-07,0.0,3.571463764728833e-07,True,-0.2210080623626709,-0.04156529903411865,-0.09255260229110718,0.012933495454490185,0.21348632872104645,-0.12401461601257324,-4.420161247253418,-0.831305980682373,-1.8510520458221436,0.02964138612151146,0.4892745912075043,-0.28422054648399353,0.22221620380878448,0.33586183190345764,4.326767921447754,0.5887859463691711,0.2222161591053009,0.33586183190345764,4.326767921447754,0.5887858867645264,17.718257904052734,17.688697814941406,17.806921005249023,17.806921005249023,,,,,,-0.9925930500030518,-1.1631696224212646,0.8118500709533691
187,187,vr,0.0,False,1.0,0.0,0.2263164222240448,False,0.0,hold(0),0.06777122616767883,0.09986758232116699,0.14255717396736145,0.17491038143634796,-0.2263164222240448,0.07996076345443726,1.3554245233535767,1.9973516464233398,2.8511433601379395,0.4008650481700897,-0.5186790227890015,0.18325655162334442,True,0.06777122616767883,0.09986758232116699,0.14255717396736145,0.17491023242473602,-0.226316437125206,0.07996068894863129,1.3554245233535767,1.9973516464233398,2.8511433601379395,0.40086469054222107,-0.5186790227890015,0.1832563728094101,1.4901161193847656e-07,1.6726511375964037e-07,0.0,3.83343348175913e-07,True,0.17371773719787598,0.03869831562042236,0.08108839392662048,0.018233265727758408,-0.23725631833076477,0.08512604981660843,3.4743547439575195,0.7739663124084473,1.6217678785324097,0.041787564754486084,-0.5437513589859009,0.1950945258140564,0.15667711198329926,0.20841984450817108,2.738229751586914,0.36014631390571594,0.15667696297168732,0.20841974020004272,2.738229751586914,0.36014601588249207,17.688697814941406,17.703479766845703,17.806921005249023,17.806921005249023,,,,,,-0.6987481117248535,-0.8832182884216309,1.3511793613433838
188,188,vr,0.0,False,1.0,0.0,0.13618203997612,False,0.0,hold(0),0.03146529197692871,0.04273653030395508,0.08736923336982727,0.09915897250175476,-0.13618203997612,0.04099178686738014,0.6293058395385742,0.8547306060791016,1.7473846673965454,0.22725562751293182,-0.3121062219142914,0.09394624829292297,True,0.03146529197692871,0.04273653030395508,0.08736923336982727,0.0991591289639473,-0.1361820250749588,0.04099186509847641,0.6293058395385742,0.8547306060791016,1.7473846673965454,0.22725597023963928,-0.312106192111969,0.0939464345574379,1.564621925354004e-07,1.75563570792292e-07,0.0,4.0236204768007156e-07,True,-0.08351579308509827,0.06150156259536743,0.019676238298416138,0.13582772016525269,-0.025822458788752556,-0.01726963184773922,-1.6703158617019653,1.2300312519073486,0.39352476596832275,0.31129419803619385,-0.059180714190006256,-0.03957907482981682,0.11498108506202698,0.18727879226207733,2.6948184967041016,0.2980986535549164,0.11498108506202698,0.18727877736091614,2.6948184967041016,0.2980985939502716,17.703479766845703,17.725648880004883,17.806921005249023,17.806921005249023,,,,,,-0.8942158222198486,-1.1912496089935303,1.4369784593582153
189,189,vr,0.0,False,1.0,0.0,0.0225514005869627,False,0.0,hold(0),-0.01575276255607605,-0.005383789539337158,-0.008589029312133789,-0.011150592006742954,0.0225514005869627,0.0019265532027930021,-0.315055251121521,-0.10767579078674316,-0.17178058624267578,-0.02555527351796627,0.051684003323316574,0.004415334668010473,True,-0.01575276255607605,-0.005383789539337158,-0.008589029312133789,-0.011150592006742954,0.0225514005869627,0.0019265532027930021,-0.315055251121521,-0.10767579078674316,-0.17178058624267578,-0.02555527351796627,0.051684003323316574,0.004415334668010473,0.0,0.0,0.0,0.0,True,0.05378350615501404,-0.007986277341842651,0.014779716730117798,-0.041734710335731506,-0.05506092682480812,0.036558788269758224,1.0756701231002808,-0.15972554683685303,0.29559433460235596,-0.09564890712499619,-0.12619033455848694,0.08378657698631287,0.07761232554912567,0.1163899376988411,1.468082308769226,0.20700770616531372,0.07761232554912567,0.1163899376988411,1.468082308769226,0.20700770616531372,17.725648880004883,17.725648880004883,17.806921005249023,17.806921005249023,,,,,,-0.6521532535552979,-0.8659045696258545,1.3067330121994019
190,190,vr,0.0,False,1.0,0.0,0.009997788816690445,False,0.0,hold(0),0.007586181163787842,0.0035583972930908203,0.0041484832763671875,0.008207634091377258,-0.009997788816690445,0.001398610882461071,0.15172362327575684,0.0711679458618164,0.08296966552734375,0.018810510635375977,-0.022913241758942604,0.0032053799368441105,True,0.007586181163787842,0.0035583972930908203,0.0041484832763671875,0.008207634091377258,-0.009997788816690445,0.001398610882461071,0.15172362327575684,0.0711679458618164,0.08296966552734375,0.018810510635375977,-0.022913241758942604,0.0032053799368441105,0.0,0.0,0.0,0.0,True,-0.040602684020996094,0.009910017251968384,-0.01821964979171753,0.04296953231096268,0.0239761583507061,-0.07510839402675629,-0.8120536804199219,0.19820034503936768,-0.3643929958343506,0.09847890585660934,0.05494930222630501,-0.17213575541973114,0.07650700211524963,0.10525579750537872,1.0701109170913696,0.20773573219776154,0.07650700211524963,0.10525579750537872,1.0701109170913696,0.20773573219776154,17.725648880004883,17.725648880004883,17.806921005249023,17.79953384399414,,,,,,-0.7177589535713196,-0.9091349840164185,1.4042998552322388
191,191,vr,0.0,False,1.0,0.0,0.005624443292617798,False,0.0,hold(0),-0.005624443292617798,0.0,-0.0019341707229614258,1.209737661156396e-07,0.005319110117852688,-1.19256554853564e-07,-0.11248886585235596,0.0,-0.038683414459228516,2.7725141649170837e-07,0.01219050120562315,-2.733158623868803e-07,True,-0.005624443292617798,0.0,-0.0019341707229614258,-2.7101330957179925e-08,0.005319087766110897,-1.981128434636048e-07,-0.11248886585235596,0.0,-0.038683414459228516,-6.21116669208277e-08,0.01219045091420412,-4.5404115667224687e-07,1.4807510240189004e-07,1.6924582268984523e-07,0.0,3.878828351844277e-07,True,-0.0032179057598114014,0.006034225225448608,-0.01246035099029541,-0.028212010860443115,0.0005331470165401697,0.05073321610689163,-0.06435811519622803,0.12068450450897217,-0.2492070198059082,-0.06465716660022736,0.001221882994286716,0.1162719577550888,0.05073333531618118,0.05954582244157791,0.24738937616348267,0.13349203765392303,0.05073341354727745,0.059545814990997314,0.24738937616348267,0.13349203765392303,17.725648880004883,17.725648880004883,17.79953384399414,17.79953384399414,,,,,,-0.8222854137420654,-1.1603983640670776,1.4324829578399658
192,192,vr,0.0,False,1.0,0.0,0.0037938356399536133,False,0.0,hold(0),0.0037938356399536133,-0.0018730759620666504,-0.0005319714546203613,-0.0029087429866194725,-0.0010081167565658689,-0.001116855419240892,0.07587671279907227,-0.03746151924133301,-0.010639429092407227,-0.00666634738445282,-0.0023104334250092506,-0.0025596439372748137,True,0.0037938356399536133,-0.0018730759620666504,-0.0005319714546203613,-0.002908594673499465,-0.0010080946376547217,-0.001116776606068015,0.07587671279907227,-0.03746151924133301,-0.010639429092407227,-0.0066660079173743725,-0.002310382667928934,-0.0025594632606953382,1.4831312000751495e-07,1.694034921229104e-07,0.0,3.8824418879812583e-07,True,0.0006102025508880615,-0.004047900438308716,0.00027567148208618164,0.023558082059025764,-0.0085111940279603,-0.07760632783174515,0.01220405101776123,-0.08095800876617432,0.005513429641723633,0.05399114638566971,-0.019506219774484634,-0.1778605878353119,0.07648947089910507,0.08138148486614227,0.07878494262695312,0.18629398941993713,0.07648955285549164,0.08138151466846466,0.07878494262695312,0.1862940788269043,17.725648880004883,17.725648880004883,17.79953384399414,17.79953384399414,,,,,,-0.8389991521835327,-1.1896462440490723,1.3940070867538452
